,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1122,I Wanna Be Adored - Remastered,The Stone Roses,spotify:track:758wEKVqfYopJIHYWdLVd4,0.494,0.862,4,-9.158,0,0.0273,0.012,0.213,0.228,0.59,112.596,audio_features,758wEKVqfYopJIHYWdLVd4,spotify:track:758wEKVqfYopJIHYWdLVd4,https://api.spotify.com/v1/tracks/758wEKVqfYopJIHYWdLVd4,https://api.spotify.com/v1/audio-analysis/758wEKVqfYopJIHYWdLVd4,292800,4
1123,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,spotify:track:225xvV8r1yKMHErSWivnow,0.383,0.662,2,-5.162,1,0.0333,0.165,0,0.248,0.138,121.154,audio_features,225xvV8r1yKMHErSWivnow,spotify:track:225xvV8r1yKMHErSWivnow,https://api.spotify.com/v1/tracks/225xvV8r1yKMHErSWivnow,https://api.spotify.com/v1/audio-analysis/225xvV8r1yKMHErSWivnow,298760,4
1124,Born in the U.S.A.,Bruce Springsteen,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680,4
1125,Beautiful People (feat. Khalid),Ed Sheeran,spotify:track:70eFcWOvlMObDhURTqT4Fv,0.64,0.647,5,-8.114,0,0.186,0.124,0,0.0801,0.546,92.979,audio_features,70eFcWOvlMObDhURTqT4Fv,spotify:track:70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,197867,4
1126,Antisocial (with Travis Scott),Ed Sheeran,spotify:track:1DhRbox3xkceP64k3JeYfW,0.716,0.823,5,-5.313,0,0.0495,0.132,0,0.361,0.91,151.957,audio_features,1DhRbox3xkceP64k3JeYfW,spotify:track:1DhRbox3xkceP64k3JeYfW,https://api.spotify.com/v1/tracks/1DhRbox3xkceP64k3JeYfW,https://api.spotify.com/v1/audio-analysis/1DhRbox3xkceP64k3JeYfW,161747,4
1127,Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,spotify:track:0AtP8EkGPn6SwxKDaUuXec,0.852,0.666,11,-6.923,0,0.184,0.135,0,0.798,0.726,91.046,audio_features,0AtP8EkGPn6SwxKDaUuXec,spotify:track:0AtP8EkGPn6SwxKDaUuXec,https://api.spotify.com/v1/tracks/0AtP8EkGPn6SwxKDaUuXec,https://api.spotify.com/v1/audio-analysis/0AtP8EkGPn6SwxKDaUuXec,207760,4
1128,Dream On,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,audio_features,5MxNLUsfh7uzROypsoO5qe,spotify:track:5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/audio-analysis/5MxNLUsfh7uzROypsoO5qe,266960,4
1129,Brianstorm,Arctic Monkeys,spotify:track:7f9I5WdyXm5q1XqnSYgQZb,0.42,0.974,1,-4.706,1,0.191,8.15e-05,0.00155,0.0871,0.463,165.182,audio_features,7f9I5WdyXm5q1XqnSYgQZb,spotify:track:7f9I5WdyXm5q1XqnSYgQZb,https://api.spotify.com/v1/tracks/7f9I5WdyXm5q1XqnSYgQZb,https://api.spotify.com/v1/audio-analysis/7f9I5WdyXm5q1XqnSYgQZb,172867,4
1130,"Kernkraft 400 - DJ Gius Mix, Radio Edit",Zombie Nation,spotify:track:7g8cjrj0sXScNE727685JE,0.714,0.528,6,-8.789,1,0.0692,0.00415,0.854,0.0819,0.297,139.983,audio_features,7g8cjrj0sXScNE727685JE,spotify:track:7g8cjrj0sXScNE727685JE,https://api.spotify.com/v1/tracks/7g8cjrj0sXScNE727685JE,https://api.spotify.com/v1/audio-analysis/7g8cjrj0sXScNE727685JE,207267,4
1131,Samba De Janeiro - Radio Edit,Bellini,spotify:track:2OFNudaD0TiwN4PAjLudtm,0.624,0.976,2,-3.775,1,0.0601,0.0103,0.00447,0.314,0.939,132.927,audio_features,2OFNudaD0TiwN4PAjLudtm,spotify:track:2OFNudaD0TiwN4PAjLudtm,https://api.spotify.com/v1/tracks/2OFNudaD0TiwN4PAjLudtm,https://api.spotify.com/v1/audio-analysis/2OFNudaD0TiwN4PAjLudtm,168448,4
1132,Painting (Masterpiece),Lewis Del Mar,spotify:track:4kK14radw0XfwxJDPt9tnP,0.726,0.861,6,-5.167,1,0.0695,0.277,4.12e-06,0.0534,0.711,91.966,audio_features,4kK14radw0XfwxJDPt9tnP,spotify:track:4kK14radw0XfwxJDPt9tnP,https://api.spotify.com/v1/tracks/4kK14radw0XfwxJDPt9tnP,https://api.spotify.com/v1/audio-analysis/4kK14radw0XfwxJDPt9tnP,243413,4
1133,Call on Me - Radio Mix,Eric Prydz,spotify:track:1xNcBAoUw8Hz6LqK2jt4Ff,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,audio_features,1xNcBAoUw8Hz6LqK2jt4Ff,spotify:track:1xNcBAoUw8Hz6LqK2jt4Ff,https://api.spotify.com/v1/tracks/1xNcBAoUw8Hz6LqK2jt4Ff,https://api.spotify.com/v1/audio-analysis/1xNcBAoUw8Hz6LqK2jt4Ff,171360,4
1134,Disaster (feat. J Hus),Dave,spotify:track:3rqmxZNh2BRgJ3BiCPFTSG,0.727,0.761,0,-5.686,0,0.436,0.619,0,0.077,0.706,91.108,audio_features,3rqmxZNh2BRgJ3BiCPFTSG,spotify:track:3rqmxZNh2BRgJ3BiCPFTSG,https://api.spotify.com/v1/tracks/3rqmxZNh2BRgJ3BiCPFTSG,https://api.spotify.com/v1/audio-analysis/3rqmxZNh2BRgJ3BiCPFTSG,240160,4
1135,Losing It,FISHER,spotify:track:5Nbsv7ERwYRaG9fH8Zssvc,0.76,0.964,2,-5.844,1,0.0576,0.00182,0.7,0.0974,0.641,125.0,audio_features,5Nbsv7ERwYRaG9fH8Zssvc,spotify:track:5Nbsv7ERwYRaG9fH8Zssvc,https://api.spotify.com/v1/tracks/5Nbsv7ERwYRaG9fH8Zssvc,https://api.spotify.com/v1/audio-analysis/5Nbsv7ERwYRaG9fH8Zssvc,248036,4
1136,This Is The Place,Noel Gallagher's High Flying Birds,spotify:track:1h4GCvpqClJ1tSVty12GFW,0.526,0.914,2,-5.156,1,0.0399,0.000633,0.00454,0.0932,0.499,117.981,audio_features,1h4GCvpqClJ1tSVty12GFW,spotify:track:1h4GCvpqClJ1tSVty12GFW,https://api.spotify.com/v1/tracks/1h4GCvpqClJ1tSVty12GFW,https://api.spotify.com/v1/audio-analysis/1h4GCvpqClJ1tSVty12GFW,257933,4
1137,One of Us,Liam Gallagher,spotify:track:7CMxksycvvl7dg12SJXVaO,0.476,0.934,5,-3.739,0,0.0383,0.00957,1.57e-05,0.0871,0.6,88.013,audio_features,7CMxksycvvl7dg12SJXVaO,spotify:track:7CMxksycvvl7dg12SJXVaO,https://api.spotify.com/v1/tracks/7CMxksycvvl7dg12SJXVaO,https://api.spotify.com/v1/audio-analysis/7CMxksycvvl7dg12SJXVaO,205048,4
1138,Belter,Gerry Cinnamon,spotify:track:3buZ8XXWl8OJriJXL48XJc,0.71,0.664,9,-9.683,0,0.118,0.651,0,0.367,0.488,126.946,audio_features,3buZ8XXWl8OJriJXL48XJc,spotify:track:3buZ8XXWl8OJriJXL48XJc,https://api.spotify.com/v1/tracks/3buZ8XXWl8OJriJXL48XJc,https://api.spotify.com/v1/audio-analysis/3buZ8XXWl8OJriJXL48XJc,194000,4
1139,Happier,Marshmello,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,audio_features,2dpaYNEQHiRxtZbfNsse99,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290,4
1140,These Days,Foo Fighters,spotify:track:2kN05N1AQQplsgFweFAqYb,0.531,0.664,2,-4.428,1,0.0304,0.000261,0,0.205,0.215,135.3,audio_features,2kN05N1AQQplsgFweFAqYb,spotify:track:2kN05N1AQQplsgFweFAqYb,https://api.spotify.com/v1/tracks/2kN05N1AQQplsgFweFAqYb,https://api.spotify.com/v1/audio-analysis/2kN05N1AQQplsgFweFAqYb,298267,4
1141,The Sky Is A Neighborhood,Foo Fighters,spotify:track:3kdMzXOcrDIdSWLdONHNK5,0.357,0.549,11,-7.843,0,0.0698,0.000798,0.00485,0.22,0.531,130.749,audio_features,3kdMzXOcrDIdSWLdONHNK5,spotify:track:3kdMzXOcrDIdSWLdONHNK5,https://api.spotify.com/v1/tracks/3kdMzXOcrDIdSWLdONHNK5,https://api.spotify.com/v1/audio-analysis/3kdMzXOcrDIdSWLdONHNK5,244573,4
1142,Monkey Wrench,Foo Fighters,spotify:track:44wXefe8WB9Fd6xwtmAwbR,0.401,0.953,4,-4.276,1,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,audio_features,44wXefe8WB9Fd6xwtmAwbR,spotify:track:44wXefe8WB9Fd6xwtmAwbR,https://api.spotify.com/v1/tracks/44wXefe8WB9Fd6xwtmAwbR,https://api.spotify.com/v1/audio-analysis/44wXefe8WB9Fd6xwtmAwbR,231480,4
1143,Wish You Well,Sigala,spotify:track:1yAPglN5AGf7UoLK062ZYq,0.669,0.895,5,-3.787,0,0.0575,0.128,0,0.297,0.576,124.975,audio_features,1yAPglN5AGf7UoLK062ZYq,spotify:track:1yAPglN5AGf7UoLK062ZYq,https://api.spotify.com/v1/tracks/1yAPglN5AGf7UoLK062ZYq,https://api.spotify.com/v1/audio-analysis/1yAPglN5AGf7UoLK062ZYq,205653,4
1144,Back & Forth,MK,spotify:track:4M8x1TR36VMQMFMbGCdoyA,0.684,0.816,10,-5.211,0,0.0322,0.0181,0,0.0222,0.702,121.993,audio_features,4M8x1TR36VMQMFMbGCdoyA,spotify:track:4M8x1TR36VMQMFMbGCdoyA,https://api.spotify.com/v1/tracks/4M8x1TR36VMQMFMbGCdoyA,https://api.spotify.com/v1/audio-analysis/4M8x1TR36VMQMFMbGCdoyA,196215,4
1145,Young Blood,The Naked And Famous,spotify:track:25nzKGDiua1lE9Qo5V19GL,0.579,0.865,6,-4.692,1,0.0302,5.63e-05,0.000221,0.649,0.358,104.99,audio_features,25nzKGDiua1lE9Qo5V19GL,spotify:track:25nzKGDiua1lE9Qo5V19GL,https://api.spotify.com/v1/tracks/25nzKGDiua1lE9Qo5V19GL,https://api.spotify.com/v1/audio-analysis/25nzKGDiua1lE9Qo5V19GL,246600,4
1146,Circles,Post Malone,spotify:track:21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
1147,My Blood,Twenty One Pilots,spotify:track:5HeKOKc4phmLn8e4I7EkzD,0.749,0.723,1,-6.609,1,0.0432,0.0563,0.022,0.0977,0.674,108.999,audio_features,5HeKOKc4phmLn8e4I7EkzD,spotify:track:5HeKOKc4phmLn8e4I7EkzD,https://api.spotify.com/v1/tracks/5HeKOKc4phmLn8e4I7EkzD,https://api.spotify.com/v1/audio-analysis/5HeKOKc4phmLn8e4I7EkzD,229120,4
1148,Hollywood's Bleeding,Post Malone,spotify:track:7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,audio_features,7sWRlDoTDX8geTR8zzr2vt,spotify:track:7sWRlDoTDX8geTR8zzr2vt,https://api.spotify.com/v1/tracks/7sWRlDoTDX8geTR8zzr2vt,https://api.spotify.com/v1/audio-analysis/7sWRlDoTDX8geTR8zzr2vt,156267,4
1149,Enemies (feat. DaBaby),Post Malone,spotify:track:0Xek5rqai2jcOWCYWJfVCF,0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,audio_features,0Xek5rqai2jcOWCYWJfVCF,spotify:track:0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/tracks/0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/audio-analysis/0Xek5rqai2jcOWCYWJfVCF,196760,4
1150,Saint-Tropez,Post Malone,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,0.617,0.684,0,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113,audio_features,05mDaV9Vb3wrzjF6OPZnhq,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/tracks/05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/audio-analysis/05mDaV9Vb3wrzjF6OPZnhq,150867,4
1151,Allergic,Post Malone,spotify:track:1YscJ7yVTlFxW3eF6pv5ba,0.665,0.741,0,-3.694,1,0.0787,0.154,3.02e-05,0.345,0.57,144.968,audio_features,1YscJ7yVTlFxW3eF6pv5ba,spotify:track:1YscJ7yVTlFxW3eF6pv5ba,https://api.spotify.com/v1/tracks/1YscJ7yVTlFxW3eF6pv5ba,https://api.spotify.com/v1/audio-analysis/1YscJ7yVTlFxW3eF6pv5ba,156893,4
1152,A Thousand Bad Times,Post Malone,spotify:track:2J0NXdHr6MYvKDSxB7k3V2,0.632,0.732,6,-3.498,1,0.092,0.105,1.15e-05,0.111,0.317,159.0,audio_features,2J0NXdHr6MYvKDSxB7k3V2,spotify:track:2J0NXdHr6MYvKDSxB7k3V2,https://api.spotify.com/v1/tracks/2J0NXdHr6MYvKDSxB7k3V2,https://api.spotify.com/v1/audio-analysis/2J0NXdHr6MYvKDSxB7k3V2,221173,4
1153,Die For Me (feat. Future & Halsey),Post Malone,spotify:track:2C6WXnmZ66tHhHlnvwePiK,0.614,0.66,0,-2.848,1,0.0441,0.19,0,0.211,0.452,145.01,audio_features,2C6WXnmZ66tHhHlnvwePiK,spotify:track:2C6WXnmZ66tHhHlnvwePiK,https://api.spotify.com/v1/tracks/2C6WXnmZ66tHhHlnvwePiK,https://api.spotify.com/v1/audio-analysis/2C6WXnmZ66tHhHlnvwePiK,245267,4
1154,On The Road (feat. Meek Mill & Lil Baby),Post Malone,spotify:track:12Fkyg9lpmaz2zmKOfw2Y2,0.442,0.737,7,-5.046,1,0.109,0.0589,0,0.102,0.21,112.93,audio_features,12Fkyg9lpmaz2zmKOfw2Y2,spotify:track:12Fkyg9lpmaz2zmKOfw2Y2,https://api.spotify.com/v1/tracks/12Fkyg9lpmaz2zmKOfw2Y2,https://api.spotify.com/v1/audio-analysis/12Fkyg9lpmaz2zmKOfw2Y2,218320,5
1155,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,spotify:track:7CZyCXKG6d5ALeq41sLzbw,0.499,0.8,1,-2.665,0,0.0502,0.0906,0,0.147,0.272,139.919,audio_features,7CZyCXKG6d5ALeq41sLzbw,spotify:track:7CZyCXKG6d5ALeq41sLzbw,https://api.spotify.com/v1/tracks/7CZyCXKG6d5ALeq41sLzbw,https://api.spotify.com/v1/audio-analysis/7CZyCXKG6d5ALeq41sLzbw,229573,4
1156,I'm Gonna Be,Post Malone,spotify:track:1ckLp8lCl8LipXI0ypX72m,0.746,0.559,5,-4.008,1,0.0316,0.703,0,0.148,0.368,117.943,audio_features,1ckLp8lCl8LipXI0ypX72m,spotify:track:1ckLp8lCl8LipXI0ypX72m,https://api.spotify.com/v1/tracks/1ckLp8lCl8LipXI0ypX72m,https://api.spotify.com/v1/audio-analysis/1ckLp8lCl8LipXI0ypX72m,200680,4
1157,Staring At The Sun (feat. SZA),Post Malone,spotify:track:5KE9b4x7Zj2A8XtbkqhqTe,0.724,0.772,6,-4.389,0,0.184,0.25,0,0.308,0.347,95.074,audio_features,5KE9b4x7Zj2A8XtbkqhqTe,spotify:track:5KE9b4x7Zj2A8XtbkqhqTe,https://api.spotify.com/v1/tracks/5KE9b4x7Zj2A8XtbkqhqTe,https://api.spotify.com/v1/audio-analysis/5KE9b4x7Zj2A8XtbkqhqTe,168280,4
1158,Internet,Post Malone,spotify:track:0KAzP1Rbp0Vz5pw8i1KDDI,0.469,0.489,0,-6.071,1,0.0314,0.841,0,0.103,0.201,74.013,audio_features,0KAzP1Rbp0Vz5pw8i1KDDI,spotify:track:0KAzP1Rbp0Vz5pw8i1KDDI,https://api.spotify.com/v1/tracks/0KAzP1Rbp0Vz5pw8i1KDDI,https://api.spotify.com/v1/audio-analysis/0KAzP1Rbp0Vz5pw8i1KDDI,123387,4
1159,Myself,Post Malone,spotify:track:2cvOfKHOHgwQlLiuLKP2xR,0.476,0.701,0,-4.234,1,0.0349,0.102,0,0.242,0.405,163.882,audio_features,2cvOfKHOHgwQlLiuLKP2xR,spotify:track:2cvOfKHOHgwQlLiuLKP2xR,https://api.spotify.com/v1/tracks/2cvOfKHOHgwQlLiuLKP2xR,https://api.spotify.com/v1/audio-analysis/2cvOfKHOHgwQlLiuLKP2xR,158120,4
1160,I Know,Post Malone,spotify:track:6b2mfHMqWCA74XmUuVJm8r,0.666,0.603,1,-5.671,1,0.0763,0.497,0,0.112,0.262,102.94,audio_features,6b2mfHMqWCA74XmUuVJm8r,spotify:track:6b2mfHMqWCA74XmUuVJm8r,https://api.spotify.com/v1/tracks/6b2mfHMqWCA74XmUuVJm8r,https://api.spotify.com/v1/audio-analysis/6b2mfHMqWCA74XmUuVJm8r,141413,4
1161,Run To You,Bryan Adams,spotify:track:2RWFncSWZEhSRRifqiDNVV,0.561,0.811,4,-6.157,1,0.0265,0.00515,3.6e-05,0.287,0.635,126.593,audio_features,2RWFncSWZEhSRRifqiDNVV,spotify:track:2RWFncSWZEhSRRifqiDNVV,https://api.spotify.com/v1/tracks/2RWFncSWZEhSRRifqiDNVV,https://api.spotify.com/v1/audio-analysis/2RWFncSWZEhSRRifqiDNVV,233270,4
1162,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,audio_features,0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4
1163,Purple Yellow Red and Blue,Portugal. The Man,spotify:track:4WMuY659P2MKnoW40oGXe8,0.601,0.859,4,-6.311,0,0.0397,0.0351,0.331,0.144,0.431,101.003,audio_features,4WMuY659P2MKnoW40oGXe8,spotify:track:4WMuY659P2MKnoW40oGXe8,https://api.spotify.com/v1/tracks/4WMuY659P2MKnoW40oGXe8,https://api.spotify.com/v1/audio-analysis/4WMuY659P2MKnoW40oGXe8,249747,4
1164,Hourglass,Catfish and the Bottlemen,spotify:track:4hEhOvEz9tulJQXZ7hiqkz,0.652,0.302,6,-9.949,1,0.0328,0.389,0.000251,0.153,0.398,129.902,audio_features,4hEhOvEz9tulJQXZ7hiqkz,spotify:track:4hEhOvEz9tulJQXZ7hiqkz,https://api.spotify.com/v1/tracks/4hEhOvEz9tulJQXZ7hiqkz,https://api.spotify.com/v1/audio-analysis/4hEhOvEz9tulJQXZ7hiqkz,138154,4
1165,Could Well Be In,The Streets,spotify:track:0CAj7Re6tu6LhHRU3DZZUh,0.732,0.657,6,-7.485,1,0.34,0.545,0,0.133,0.536,101.125,audio_features,0CAj7Re6tu6LhHRU3DZZUh,spotify:track:0CAj7Re6tu6LhHRU3DZZUh,https://api.spotify.com/v1/tracks/0CAj7Re6tu6LhHRU3DZZUh,https://api.spotify.com/v1/audio-analysis/0CAj7Re6tu6LhHRU3DZZUh,263627,4
1166,Glimmer,Liam Gallagher,spotify:track:1moe13YJt9zgGMyMbCZ5Gt,0.427,0.892,5,-3.925,0,0.0692,0.00701,1.8e-05,0.288,0.671,202.874,audio_features,1moe13YJt9zgGMyMbCZ5Gt,spotify:track:1moe13YJt9zgGMyMbCZ5Gt,https://api.spotify.com/v1/tracks/1moe13YJt9zgGMyMbCZ5Gt,https://api.spotify.com/v1/audio-analysis/1moe13YJt9zgGMyMbCZ5Gt,221147,4
1167,Lethal Combination,The Wombats,spotify:track:4fnn4UOaflXcL764UssrPA,0.537,0.842,10,-2.502,1,0.0377,0.0235,0,0.27,0.504,96.041,audio_features,4fnn4UOaflXcL764UssrPA,spotify:track:4fnn4UOaflXcL764UssrPA,https://api.spotify.com/v1/tracks/4fnn4UOaflXcL764UssrPA,https://api.spotify.com/v1/audio-analysis/4fnn4UOaflXcL764UssrPA,158536,4
1168,Lemon to a Knife Fight,The Wombats,spotify:track:3QRqzF6rX9nZbTGQvBU5bN,0.557,0.849,9,-3.58,0,0.0444,0.000889,0,0.0944,0.71,149.994,audio_features,3QRqzF6rX9nZbTGQvBU5bN,spotify:track:3QRqzF6rX9nZbTGQvBU5bN,https://api.spotify.com/v1/tracks/3QRqzF6rX9nZbTGQvBU5bN,https://api.spotify.com/v1/audio-analysis/3QRqzF6rX9nZbTGQvBU5bN,205822,4
1169,Turn,The Wombats,spotify:track:11IJA30efHAJLO3qroPh5L,0.531,0.847,1,-3.907,1,0.0529,0.00743,0,0.0916,0.38,105.03,audio_features,11IJA30efHAJLO3qroPh5L,spotify:track:11IJA30efHAJLO3qroPh5L,https://api.spotify.com/v1/tracks/11IJA30efHAJLO3qroPh5L,https://api.spotify.com/v1/audio-analysis/11IJA30efHAJLO3qroPh5L,207679,4
1170,3 Nights,Dominic Fike,spotify:track:1tNJrcVe6gwLEiZCtprs1u,0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,audio_features,1tNJrcVe6gwLEiZCtprs1u,spotify:track:1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/tracks/1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/audio-analysis/1tNJrcVe6gwLEiZCtprs1u,177667,4
1171,Funky Friday,Dave,spotify:track:01IQ4aQgOf0Kkq3a273hmO,0.975,0.535,1,-7.227,1,0.196,0.0783,0,0.107,0.671,125.066,audio_features,01IQ4aQgOf0Kkq3a273hmO,spotify:track:01IQ4aQgOf0Kkq3a273hmO,https://api.spotify.com/v1/tracks/01IQ4aQgOf0Kkq3a273hmO,https://api.spotify.com/v1/audio-analysis/01IQ4aQgOf0Kkq3a273hmO,182741,4
1172,Nobody To Love - Extended Mix,Sigma,spotify:track:23PJY70rydGYINeC4Anfnu,0.441,0.954,8,-3.702,1,0.059,0.000464,0.000332,0.0529,0.146,175.027,audio_features,23PJY70rydGYINeC4Anfnu,spotify:track:23PJY70rydGYINeC4Anfnu,https://api.spotify.com/v1/tracks/23PJY70rydGYINeC4Anfnu,https://api.spotify.com/v1/audio-analysis/23PJY70rydGYINeC4Anfnu,252343,4
1173,HIGHEST IN THE ROOM,Travis Scott,spotify:track:3eekarcy7kvN4yt5ZFzltW,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,audio_features,3eekarcy7kvN4yt5ZFzltW,spotify:track:3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/tracks/3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/audio-analysis/3eekarcy7kvN4yt5ZFzltW,175721,4
1174,Moving to New York,The Wombats,spotify:track:7GvkOFkNsM6Exnkyqeajqm,0.252,0.886,9,-4.678,0,0.0714,2.93e-05,5.33e-06,0.256,0.498,161.939,audio_features,7GvkOFkNsM6Exnkyqeajqm,spotify:track:7GvkOFkNsM6Exnkyqeajqm,https://api.spotify.com/v1/tracks/7GvkOFkNsM6Exnkyqeajqm,https://api.spotify.com/v1/audio-analysis/7GvkOFkNsM6Exnkyqeajqm,210560,4
1175,Gold Dust - SHY FX Re-Edit,DJ Fresh,spotify:track:30kLmKZIWj7n5s28QFNy4F,0.62,0.932,0,-3.44,1,0.0843,0.00716,0.000674,0.215,0.556,177.017,audio_features,30kLmKZIWj7n5s28QFNy4F,spotify:track:30kLmKZIWj7n5s28QFNy4F,https://api.spotify.com/v1/tracks/30kLmKZIWj7n5s28QFNy4F,https://api.spotify.com/v1/audio-analysis/30kLmKZIWj7n5s28QFNy4F,183000,4
1176,Sweet Lovin' - Radio Edit,Sigala,spotify:track:6hw1YfbhE3hFoDLskCsqZg,0.683,0.91,10,-1.231,1,0.0515,0.0553,4.78e-06,0.336,0.674,124.977,audio_features,6hw1YfbhE3hFoDLskCsqZg,spotify:track:6hw1YfbhE3hFoDLskCsqZg,https://api.spotify.com/v1/tracks/6hw1YfbhE3hFoDLskCsqZg,https://api.spotify.com/v1/audio-analysis/6hw1YfbhE3hFoDLskCsqZg,202149,4
1177,17,MK,spotify:track:15DwFznkBJir7AK9PyMyRR,0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029,audio_features,15DwFznkBJir7AK9PyMyRR,spotify:track:15DwFznkBJir7AK9PyMyRR,https://api.spotify.com/v1/tracks/15DwFznkBJir7AK9PyMyRR,https://api.spotify.com/v1/audio-analysis/15DwFznkBJir7AK9PyMyRR,196489,4
1178,Selah,Kanye West,spotify:track:39JRmdKFka1Oe09FoOCPI4,0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,0.146,90.076,audio_features,39JRmdKFka1Oe09FoOCPI4,spotify:track:39JRmdKFka1Oe09FoOCPI4,https://api.spotify.com/v1/tracks/39JRmdKFka1Oe09FoOCPI4,https://api.spotify.com/v1/audio-analysis/39JRmdKFka1Oe09FoOCPI4,164620,3
1179,Follow God,Kanye West,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,audio_features,2QpGZOhTCHHiKmpSO9FW4h,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/tracks/2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/audio-analysis/2QpGZOhTCHHiKmpSO9FW4h,104591,4
1180,Closed On Sunday,Kanye West,spotify:track:3JWiDGQX2eTlFvKj3Yssj3,0.799,0.291,11,-7.353,0,0.0318,0.873,0.000641,0.139,0.406,97.984,audio_features,3JWiDGQX2eTlFvKj3Yssj3,spotify:track:3JWiDGQX2eTlFvKj3Yssj3,https://api.spotify.com/v1/tracks/3JWiDGQX2eTlFvKj3Yssj3,https://api.spotify.com/v1/audio-analysis/3JWiDGQX2eTlFvKj3Yssj3,151873,4
1181,God Is,Kanye West,spotify:track:6xRWoYwfwIKnT8bQGzKbxR,0.656,0.637,1,-3.867,1,0.0256,0.34,0,0.187,0.267,105.037,audio_features,6xRWoYwfwIKnT8bQGzKbxR,spotify:track:6xRWoYwfwIKnT8bQGzKbxR,https://api.spotify.com/v1/tracks/6xRWoYwfwIKnT8bQGzKbxR,https://api.spotify.com/v1/audio-analysis/6xRWoYwfwIKnT8bQGzKbxR,203141,4
